ID,Code,Headline,Source,Date,URL
TheEdge2019032612547668,7668,KLCI retreats on poorer technicals,TheEdge,26/3/2019 12:54,https://www.klsescreener.com/v2/news/view/507933/klci-retreats-on-poorer-technicals
TheEdge2019032613015181,5181,SIG Gases gets RM226.59m offer for unit,TheEdge,26/3/2019 13:01,https://www.klsescreener.com/v2/news/view/507943/sig-gases-gets-rm226-59m-offer-for-unit
TheEdge2019032613050106,106,Armada Scomies Komarkcorp Rexit Siggas Straits Inter Logistics,TheEdge,26/3/2019 13:05,https://www.klsescreener.com/v2/news/view/507945/armada-scomies-komarkcorp-rexit-siggas-straits-inter-logistics
TheEdge2019032613055181,5181,Armada Scomies Komarkcorp Rexit Siggas Straits Inter Logistics,TheEdge,26/3/2019 13:05,https://www.klsescreener.com/v2/news/view/507945/armada-scomies-komarkcorp-rexit-siggas-straits-inter-logistics
TheEdge2019032613057017,7017,Armada Scomies Komarkcorp Rexit Siggas Straits Inter Logistics,TheEdge,26/3/2019 13:05,https://www.klsescreener.com/v2/news/view/507945/armada-scomies-komarkcorp-rexit-siggas-straits-inter-logistics
TheEdge2019032613407811,7811,Sapura Industrial diversifies into aerospace components making,TheEdge,26/3/2019 13:40,https://www.klsescreener.com/v2/news/view/507965/sapura-industrial-diversifies-into-aerospace-components-making
TheEdge2019032614000024,24,Insider Moves: Marco Holdings Bhd AmFirst REIT Berjaya Corp Bhd ConnectCounty Holdings Bhd KUB Malaysia Bhd Berjaya Land Bhd,TheEdge,26/3/2019 14:00,https://www.klsescreener.com/v2/news/view/507987/insider-moves-marco-holdings-bhd-amfirst-reit-berjaya-corp-bhd-connectcounty-holdings-bhd-kub-malaysia-bhd-berjaya-land-bhd
TheEdge2019032614000102,102,Insider Moves: Marco Holdings Bhd AmFirst REIT Berjaya Corp Bhd ConnectCounty Holdings Bhd KUB Malaysia Bhd Berjaya Land Bhd,TheEdge,26/3/2019 14:00,https://www.klsescreener.com/v2/news/view/507987/insider-moves-marco-holdings-bhd-amfirst-reit-berjaya-corp-bhd-connectcounty-holdings-bhd-kub-malaysia-bhd-berjaya-land-bhd
TheEdge2019032614003514,3514,Insider Moves: Marco Holdings Bhd AmFirst REIT Berjaya Corp Bhd ConnectCounty Holdings Bhd KUB Malaysia Bhd Berjaya Land Bhd,TheEdge,26/3/2019 14:00,https://www.klsescreener.com/v2/news/view/507987/insider-moves-marco-holdings-bhd-amfirst-reit-berjaya-corp-bhd-connectcounty-holdings-bhd-kub-malaysia-bhd-berjaya-land-bhd
TheEdge2019032614005120,5120,Insider Moves: Marco Holdings Bhd AmFirst REIT Berjaya Corp Bhd ConnectCounty Holdings Bhd KUB Malaysia Bhd Berjaya Land Bhd,TheEdge,26/3/2019 14:00,https://www.klsescreener.com/v2/news/view/507987/insider-moves-marco-holdings-bhd-amfirst-reit-berjaya-corp-bhd-connectcounty-holdings-bhd-kub-malaysia-bhd-berjaya-land-bhd
TheEdge2019032614006874,6874,Insider Moves: Marco Holdings Bhd AmFirst REIT Berjaya Corp Bhd ConnectCounty Holdings Bhd KUB Malaysia Bhd Berjaya Land Bhd,TheEdge,26/3/2019 14:00,https://www.klsescreener.com/v2/news/view/507987/insider-moves-marco-holdings-bhd-amfirst-reit-berjaya-corp-bhd-connectcounty-holdings-bhd-kub-malaysia-bhd-berjaya-land-bhd
TheEdge2019032614009814,9814,Insider Moves: Marco Holdings Bhd AmFirst REIT Berjaya Corp Bhd ConnectCounty Holdings Bhd KUB Malaysia Bhd Berjaya Land Bhd,TheEdge,26/3/2019 14:00,https://www.klsescreener.com/v2/news/view/507987/insider-moves-marco-holdings-bhd-amfirst-reit-berjaya-corp-bhd-connectcounty-holdings-bhd-kub-malaysia-bhd-berjaya-land-bhd
TheEdge2019032614275209,5209,Bring natural gas price down quickly glove makers urge Gas Malaysia TNB,TheEdge,26/3/2019 14:27,https://www.klsescreener.com/v2/news/view/507995/bring-natural-gas-price-down-quickly-glove-makers-urge-gas-malaysia-tnb
TheEdge2019032615006084,6084,Newsbreak: Star Media’s incoming CEO signals a tech pivot,TheEdge,26/3/2019 15:00,https://www.klsescreener.com/v2/news/view/508001/newsbreak-star-media-s-incoming-ceo-signals-a-tech-pivot
TheEdge2019032616004863,4863,BIMB still expected to beat its peers,TheEdge,26/3/2019 16:00,https://www.klsescreener.com/v2/news/view/508029/bimb-still-expected-to-beat-its-peers
TheEdge2019032616008664,8664,Setia Alamsari undergoes rejuvenation process,TheEdge,26/3/2019 16:00,https://www.klsescreener.com/v2/news/view/508031/setia-alamsari-undergoes-rejuvenation-process
TheEdge2019032617000082,82,Green Packet MYTV in contract dispute,TheEdge,26/3/2019 17:00,https://www.klsescreener.com/v2/news/view/508045/green-packet-mytv-in-contract-dispute
TheEdge2019032617004863,4863,Green Packet MYTV in contract dispute,TheEdge,26/3/2019 17:00,https://www.klsescreener.com/v2/news/view/508045/green-packet-mytv-in-contract-dispute
TheEdge2019032618006963,6963,VS Industry 2Q net profit falls 14% on lower overseas orders,TheEdge,26/3/2019 18:00,https://www.klsescreener.com/v2/news/view/508067/vs-industry-2q-net-profit-falls-14-on-lower-overseas-orders
TheEdge2019032618107811,7811,Sapura Aerospace Technologies to build RM100 mil hi-tech facility,TheEdge,26/3/2019 18:10,https://www.klsescreener.com/v2/news/view/508073/sapura-aerospace-technologies-to-build-rm100-mil-hi-tech-facility
TheEdge2019032618225027,5027,Kim Loongs annual quarterly profit slump on lower palm oil prices,TheEdge,26/3/2019 18:22,https://www.klsescreener.com/v2/news/view/508087/kim-loong-s-annual-quarterly-profit-slump-on-lower-palm-oil-prices
TheEdge2019032618252453,2453,CEP Estate Sanitary Landfill site operations to be terminated from today,TheEdge,26/3/2019 18:25,https://www.klsescreener.com/v2/news/view/508089/cep-estate-sanitary-landfill-site-operations-to-be-terminated-from-today
TheEdge2019032619362127,2127,Comfort Gloves’ 4Q earnings double to RM9.39m,TheEdge,26/3/2019 19:36,https://www.klsescreener.com/v2/news/view/508119/comfort-gloves-4q-earnings-double-to-rm9-39m
TheEdge2019032620035281,5281,Advancecon Kumpulan Semesta to explore solar energy opportunity,TheEdge,26/3/2019 20:03,https://www.klsescreener.com/v2/news/view/508135/advancecon-kumpulan-semesta-to-explore-solar-energy-opportunity
TheEdge2019032621302453,2453,Johor to consider cloud seeding if drought continues,TheEdge,26/3/2019 21:30,https://www.klsescreener.com/v2/news/view/508155/johor-to-consider-cloud-seeding-if-drought-continues
TheEdge2019032621365238,5238,AirAsia wants Nepals airport to waive late fees worth Rs 130 million,TheEdge,26/3/2019 21:36,https://www.klsescreener.com/v2/news/view/508157/airasia-wants-nepal-s-airport-to-waive-late-fees-worth-rs-130-million
TheEdge2019032621435209,5209,FMM concerned over ICPT surcharge hopes for lower electricity tariff,TheEdge,26/3/2019 21:43,https://www.klsescreener.com/v2/news/view/508167/fmm-concerned-over-icpt-surcharge-hopes-for-lower-electricity-tariff
TheEdge2019032622552127,2127,Astro Advancecon Comfort Gloves SCGM VS Industry and AirAsia,TheEdge,26/3/2019 22:55,https://www.klsescreener.com/v2/news/view/508185/astro-advancecon-comfort-gloves-scgm-vs-industry-and-airasia
TheEdge2019032622555281,5281,Astro Advancecon Comfort Gloves SCGM VS Industry and AirAsia,TheEdge,26/3/2019 22:55,https://www.klsescreener.com/v2/news/view/508185/astro-advancecon-comfort-gloves-scgm-vs-industry-and-airasia
TheEdge2019032622556963,6963,Astro Advancecon Comfort Gloves SCGM VS Industry and AirAsia,TheEdge,26/3/2019 22:55,https://www.klsescreener.com/v2/news/view/508185/astro-advancecon-comfort-gloves-scgm-vs-industry-and-airasia
TheEdge2019032708335284,5284,BIMB Securities downgrades Lotte Chemical slashes target to RM2.90,TheEdge,27/3/2019 8:33,https://www.klsescreener.com/v2/news/view/508313/bimb-securities-downgrades-lotte-chemical-slashes-target-to-rm2-90
TheEdge2019032708405253,5253,Econpile values re-emerge after sliding 54% since GE14 says HLIB Research,TheEdge,27/3/2019 8:40,https://www.klsescreener.com/v2/news/view/508315/econpile-values-re-emerge-after-sliding-54-since-ge14-says-hlib-research
TheEdge2019032709095027,5027,KLCI opens lower in line with regional decline,TheEdge,27/3/2019 9:09,https://www.klsescreener.com/v2/news/view/508327/klci-opens-lower-in-line-with-regional-decline
TheEdge2019032709095250,5250,KLCI opens lower in line with regional decline,TheEdge,27/3/2019 9:09,https://www.klsescreener.com/v2/news/view/508327/klci-opens-lower-in-line-with-regional-decline
TheEdge2019032709097050,7050,KLCI opens lower in line with regional decline,TheEdge,27/3/2019 9:09,https://www.klsescreener.com/v2/news/view/508327/klci-opens-lower-in-line-with-regional-decline
TheEdge2019032709097247,7247,KLCI opens lower in line with regional decline,TheEdge,27/3/2019 9:09,https://www.klsescreener.com/v2/news/view/508327/klci-opens-lower-in-line-with-regional-decline
TheEdge2019032709365253,5253,Econpile active rises 2.10% on positive technicals,TheEdge,27/3/2019 9:36,https://www.klsescreener.com/v2/news/view/508339/econpile-active-rises-2-10-on-positive-technicals
TheEdge2019032709402127,2127,Comfort Gloves up 4.32% on firm 4Q earnings dividend,TheEdge,27/3/2019 9:40,https://www.klsescreener.com/v2/news/view/508347/comfort-gloves-up-4-32-on-firm-4q-earnings-dividend
TheEdge2019032710105281,5281,Advancecon Semesta eye opportunities in solar energy,TheEdge,27/3/2019 10:10,https://www.klsescreener.com/v2/news/view/508361/advancecon-semesta-eye-opportunities-in-solar-energy
TheEdge2019032710107247,7247,SCGM in the red on higher raw material prices finance costs,TheEdge,27/3/2019 10:10,https://www.klsescreener.com/v2/news/view/508365/scgm-in-the-red-on-higher-raw-material-prices-finance-costs
TheEdge2019032710191899,1899,KLCI dips 0.37% as regional markets lose steam,TheEdge,27/3/2019 10:19,https://www.klsescreener.com/v2/news/view/508369/klci-dips-0-37-as-regional-markets-lose-steam
TheEdge2019032710194588,4588,KLCI dips 0.37% as regional markets lose steam,TheEdge,27/3/2019 10:19,https://www.klsescreener.com/v2/news/view/508369/klci-dips-0-37-as-regional-markets-lose-steam
TheEdge2019032710195139,5139,KLCI dips 0.37% as regional markets lose steam,TheEdge,27/3/2019 10:19,https://www.klsescreener.com/v2/news/view/508369/klci-dips-0-37-as-regional-markets-lose-steam
TheEdge2019032710197149,7149,KLCI dips 0.37% as regional markets lose steam,TheEdge,27/3/2019 10:19,https://www.klsescreener.com/v2/news/view/508369/klci-dips-0-37-as-regional-markets-lose-steam
TheEdge2019032710197216,7216,KLCI dips 0.37% as regional markets lose steam,TheEdge,27/3/2019 10:19,https://www.klsescreener.com/v2/news/view/508369/klci-dips-0-37-as-regional-markets-lose-steam
TheEdge2019032710197247,7247,KLCI dips 0.37% as regional markets lose steam,TheEdge,27/3/2019 10:19,https://www.klsescreener.com/v2/news/view/508369/klci-dips-0-37-as-regional-markets-lose-steam
TheEdge2019032710292127,2127,Comfort Gloves 4Q earnings double to RM9.39m,TheEdge,27/3/2019 10:29,https://www.klsescreener.com/v2/news/view/508413/comfort-gloves-4q-earnings-double-to-rm9-39m
TheEdge2019032710295027,5027,Kim Loong net profit slumps on lower palm oil prices,TheEdge,27/3/2019 10:29,https://www.klsescreener.com/v2/news/view/508415/kim-loong-net-profit-slumps-on-lower-palm-oil-prices
TheEdge2019032710296963,6963,VS Industry net profit falls 14% on lower overseas orders,TheEdge,27/3/2019 10:29,https://www.klsescreener.com/v2/news/view/508435/vs-industry-net-profit-falls-14-on-lower-overseas-orders
TheEdge2019032710335209,5209,Bring natural gas price down quickly glove makers tell Gas Malaysia TNB,TheEdge,27/3/2019 10:33,https://www.klsescreener.com/v2/news/view/508437/bring-natural-gas-price-down-quickly-glove-makers-tell-gas-malaysia-tnb
TheEdge2019032710585205,5205,Construction valuation seen ahead of fundamentals,TheEdge,27/3/2019 10:58,https://www.klsescreener.com/v2/news/view/508451/construction-valuation-seen-ahead-of-fundamentals
TheEdge2019032710586645,6645,Construction valuation seen ahead of fundamentals,TheEdge,27/3/2019 10:58,https://www.klsescreener.com/v2/news/view/508451/construction-valuation-seen-ahead-of-fundamentals
TheEdge2019032710587668,7668,Hai-O seen to promote premium medicated tonics non-alcoholic goods,TheEdge,27/3/2019 10:58,https://www.klsescreener.com/v2/news/view/508455/hai-o-seen-to-promote-premium-medicated-tonics-non-alcoholic-goods
TheEdge2019032711002291,2291,JPO Phase 3 expected to boost Genting Plantations’ future earnings,TheEdge,27/3/2019 11:00,https://www.klsescreener.com/v2/news/view/508459/jpo-phase-3-expected-to-boost-genting-plantations-future-earnings
TheEdge2019032711210106,106,Stock With Momentum: Rexit,TheEdge,27/3/2019 11:21,https://www.klsescreener.com/v2/news/view/508465/stock-with-momentum-rexit
TheEdge2019032712490010,10,KLCI pares loss after dipping to 3-month low,TheEdge,27/3/2019 12:49,https://www.klsescreener.com/v2/news/view/508487/klci-pares-loss-after-dipping-to-3-month-low
TheEdge2019032712490097,97,KLCI pares loss after dipping to 3-month low,TheEdge,27/3/2019 12:49,https://www.klsescreener.com/v2/news/view/508487/klci-pares-loss-after-dipping-to-3-month-low
TheEdge2019032712493719,3719,KLCI pares loss after dipping to 3-month low,TheEdge,27/3/2019 12:49,https://www.klsescreener.com/v2/news/view/508487/klci-pares-loss-after-dipping-to-3-month-low
TheEdge2019032712495139,5139,KLCI pares loss after dipping to 3-month low,TheEdge,27/3/2019 12:49,https://www.klsescreener.com/v2/news/view/508487/klci-pares-loss-after-dipping-to-3-month-low
TheEdge2019032712497090,7090,KLCI pares loss after dipping to 3-month low,TheEdge,27/3/2019 12:49,https://www.klsescreener.com/v2/news/view/508487/klci-pares-loss-after-dipping-to-3-month-low
TheEdge2019032712497137,7137,KLCI pares loss after dipping to 3-month low,TheEdge,27/3/2019 12:49,https://www.klsescreener.com/v2/news/view/508487/klci-pares-loss-after-dipping-to-3-month-low
TheEdge2019032713185280,5280,KIP REIT Straits Inter Logistics Scomi Energy,TheEdge,27/3/2019 13:18,https://www.klsescreener.com/v2/news/view/508497/kip-reit-straits-inter-logistics-scomi-energy
TheEdge2019032714000010,10,IRIS Corp in pursuit of acquisitions partners,TheEdge,27/3/2019 14:00,https://www.klsescreener.com/v2/news/view/508503/iris-corp-in-pursuit-of-acquisitions-partners
TheEdge2019032714005216,5216,IRIS Corp in pursuit of acquisitions partners,TheEdge,27/3/2019 14:00,https://www.klsescreener.com/v2/news/view/508503/iris-corp-in-pursuit-of-acquisitions-partners
TheEdge2019032714007212,7212,IRIS Corp in pursuit of acquisitions partners,TheEdge,27/3/2019 14:00,https://www.klsescreener.com/v2/news/view/508503/iris-corp-in-pursuit-of-acquisitions-partners
TheEdge2019032714267247,7247,SCGM to produce degradable food packaging for Indonesian market,TheEdge,27/3/2019 14:26,https://www.klsescreener.com/v2/news/view/508511/scgm-to-produce-degradable-food-packaging-for-indonesian-market
TheEdge2019032716007181,7181,Aturmaju said to be acquiring a solar operator,TheEdge,27/3/2019 16:00,https://www.klsescreener.com/v2/news/view/508541/aturmaju-said-to-be-acquiring-a-solar-operator
TheEdge2019032717055238,5238,AirAsia X blames ex-local partner on late payments to Nepals airport,TheEdge,27/3/2019 17:05,https://www.klsescreener.com/v2/news/view/508585/airasia-x-blames-ex-local-partner-on-late-payments-to-nepal-s-airport
TheEdge2019032718112194,2194,Let journalists do their job without fear of violence — Gobind,TheEdge,27/3/2019 18:11,https://www.klsescreener.com/v2/news/view/508629/let-journalists-do-their-job-without-fear-of-violence-gobind
TheEdge2019032718480198,198,GDB’s unit wins RM135m mixed development contract from TRC Synergy,TheEdge,27/3/2019 18:48,https://www.klsescreener.com/v2/news/view/508645/gdb-s-unit-wins-rm135m-mixed-development-contract-from-trc-synergy
TheEdge2019032718485054,5054,GDB’s unit wins RM135m mixed development contract from TRC Synergy,TheEdge,27/3/2019 18:48,https://www.klsescreener.com/v2/news/view/508645/gdb-s-unit-wins-rm135m-mixed-development-contract-from-trc-synergy
TheEdge2019032718490021,21,GHL bags RM25m project for RON95 subsidy programme,TheEdge,27/3/2019 18:49,https://www.klsescreener.com/v2/news/view/508647/ghl-bags-rm25m-project-for-ron95-subsidy-programme
TheEdge2019032718520010,10,FBM KLCI at year’s low in the absence of positive catalysts,TheEdge,27/3/2019 18:52,https://www.klsescreener.com/v2/news/view/508655/fbm-klci-at-year-s-low-in-the-absence-of-positive-catalysts
TheEdge2019032720034456,4456,Ex-Minister Liow justifies direct negotiation for VEP contract,TheEdge,27/3/2019 20:03,https://www.klsescreener.com/v2/news/view/508683/ex-minister-liow-justifies-direct-negotiation-for-vep-contract
TheEdge2019032722447143,7143,Stone Master to be delisted on April 8 unless appeal made,TheEdge,27/3/2019 22:44,https://www.klsescreener.com/v2/news/view/508727/stone-master-to-be-delisted-on-april-8-unless-appeal-made
TheEdge2019032723205209,5209,Stay on course with natural gas market liberalisation,TheEdge,27/3/2019 23:20,https://www.klsescreener.com/v2/news/view/508743/stay-on-course-with-natural-gas-market-liberalisation
TheEdge2019032800050021,21,Gamuda Yinson GHL GDB Eco World Development SCGM and Stone Master,TheEdge,28/3/2019 0:05,https://www.klsescreener.com/v2/news/view/508787/gamuda-yinson-ghl-gdb-eco-world-development-scgm-and-stone-master
TheEdge2019032800050198,198,Gamuda Yinson GHL GDB Eco World Development SCGM and Stone Master,TheEdge,28/3/2019 0:05,https://www.klsescreener.com/v2/news/view/508787/gamuda-yinson-ghl-gdb-eco-world-development-scgm-and-stone-master
TheEdge2019032800055054,5054,Gamuda Yinson GHL GDB Eco World Development SCGM and Stone Master,TheEdge,28/3/2019 0:05,https://www.klsescreener.com/v2/news/view/508787/gamuda-yinson-ghl-gdb-eco-world-development-scgm-and-stone-master
TheEdge2019032800057143,7143,Gamuda Yinson GHL GDB Eco World Development SCGM and Stone Master,TheEdge,28/3/2019 0:05,https://www.klsescreener.com/v2/news/view/508787/gamuda-yinson-ghl-gdb-eco-world-development-scgm-and-stone-master
TheEdge2019032800057247,7247,Gamuda Yinson GHL GDB Eco World Development SCGM and Stone Master,TheEdge,28/3/2019 0:05,https://www.klsescreener.com/v2/news/view/508787/gamuda-yinson-ghl-gdb-eco-world-development-scgm-and-stone-master
TheEdge2019032808287246,7246,Signature may climb higher says RHB Retail Research,TheEdge,28/3/2019 8:28,https://www.klsescreener.com/v2/news/view/508853/signature-may-climb-higher-says-rhb-retail-research
TheEdge2019032808297233,7233,Dufu Technology may rebound higher says RHB Retail Research,TheEdge,28/3/2019 8:29,https://www.klsescreener.com/v2/news/view/508855/dufu-technology-may-rebound-higher-says-rhb-retail-research
TheEdge2019032809103042,3042,KLCI extends loss as regional markets see red,TheEdge,28/3/2019 9:10,https://www.klsescreener.com/v2/news/view/508877/klci-extends-loss-as-regional-markets-see-red
TheEdge2019032809106645,6645,KLCI extends loss as regional markets see red,TheEdge,28/3/2019 9:10,https://www.klsescreener.com/v2/news/view/508877/klci-extends-loss-as-regional-markets-see-red
TheEdge2019032809107090,7090,KLCI extends loss as regional markets see red,TheEdge,28/3/2019 9:10,https://www.klsescreener.com/v2/news/view/508877/klci-extends-loss-as-regional-markets-see-red
TheEdge2019032809367143,7143,Stone Master slumps ahead of suspension de-listing,TheEdge,28/3/2019 9:36,https://www.klsescreener.com/v2/news/view/508901/stone-master-slumps-ahead-of-suspension-de-listing
TheEdge2019032809457246,7246,Signature rises 2.06% on positive technicals,TheEdge,28/3/2019 9:45,https://www.klsescreener.com/v2/news/view/508903/signature-rises-2-06-on-positive-technicals
TheEdge2019032810057143,7143,Stone Master to be delisted on April 8 unless appeal is made,TheEdge,28/3/2019 10:05,https://www.klsescreener.com/v2/news/view/508937/stone-master-to-be-delisted-on-april-8-unless-appeal-is-made
TheEdge2019032810243042,3042,KLCI pares loss hovers just above 1640 level,TheEdge,28/3/2019 10:24,https://www.klsescreener.com/v2/news/view/508941/klci-pares-loss-hovers-just-above-1-640-level
TheEdge2019032810244324,4324,KLCI pares loss hovers just above 1640 level,TheEdge,28/3/2019 10:24,https://www.klsescreener.com/v2/news/view/508941/klci-pares-loss-hovers-just-above-1-640-level
TheEdge2019032810245072,5072,KLCI pares loss hovers just above 1640 level,TheEdge,28/3/2019 10:24,https://www.klsescreener.com/v2/news/view/508941/klci-pares-loss-hovers-just-above-1-640-level
TheEdge2019032810245243,5243,KLCI pares loss hovers just above 1640 level,TheEdge,28/3/2019 10:24,https://www.klsescreener.com/v2/news/view/508941/klci-pares-loss-hovers-just-above-1-640-level
TheEdge2019032810245959,5959,KLCI pares loss hovers just above 1640 level,TheEdge,28/3/2019 10:24,https://www.klsescreener.com/v2/news/view/508941/klci-pares-loss-hovers-just-above-1-640-level
TheEdge2019032810247090,7090,KLCI pares loss hovers just above 1640 level,TheEdge,28/3/2019 10:24,https://www.klsescreener.com/v2/news/view/508941/klci-pares-loss-hovers-just-above-1-640-level
TheEdge2019032810247212,7212,KLCI pares loss hovers just above 1640 level,TheEdge,28/3/2019 10:24,https://www.klsescreener.com/v2/news/view/508941/klci-pares-loss-hovers-just-above-1-640-level
TheEdge2019032810247216,7216,KLCI pares loss hovers just above 1640 level,TheEdge,28/3/2019 10:24,https://www.klsescreener.com/v2/news/view/508941/klci-pares-loss-hovers-just-above-1-640-level
TheEdge2019032810247439,7439,KLCI pares loss hovers just above 1640 level,TheEdge,28/3/2019 10:24,https://www.klsescreener.com/v2/news/view/508941/klci-pares-loss-hovers-just-above-1-640-level
TheEdge2019032810481368,1368,Amir Hamzah is TNBs new CEO,TheEdge,28/3/2019 10:48,https://www.klsescreener.com/v2/news/view/508953/amir-hamzah-is-tnb-s-new-ceo
TheEdge2019032810513867,3867,Potential OPR cut likely to hurt overall KLCI earnings — CIMB Research,TheEdge,28/3/2019 10:51,https://www.klsescreener.com/v2/news/view/508961/potential-opr-cut-likely-to-hurt-overall-klci-earnings-cimb-research
TheEdge2019032810550198,198,GDB’s unit wins RM135m mixed development job from TRC Synergy,TheEdge,28/3/2019 10:55,https://www.klsescreener.com/v2/news/view/508971/gdb-s-unit-wins-rm135m-mixed-development-job-from-trc-synergy
TheEdge2019032810555054,5054,GDB’s unit wins RM135m mixed development job from TRC Synergy,TheEdge,28/3/2019 10:55,https://www.klsescreener.com/v2/news/view/508971/gdb-s-unit-wins-rm135m-mixed-development-job-from-trc-synergy
TheEdge2019032811300021,21,GHL Systems up 1.79% on landing RM25m govt job,TheEdge,28/3/2019 11:30,https://www.klsescreener.com/v2/news/view/509003/ghl-systems-up-1-79-on-landing-rm25m-govt-job
TheEdge2019032811304456,4456,Liow justifies direct negotiation for VEP contract,TheEdge,28/3/2019 11:30,https://www.klsescreener.com/v2/news/view/509023/liow-justifies-direct-negotiation-for-vep-contract
TheEdge2019032811337247,7247,SCGM to produce degradable food packaging for Indonesian market,TheEdge,28/3/2019 11:33,https://www.klsescreener.com/v2/news/view/509027/scgm-to-produce-degradable-food-packaging-for-indonesian-market
TheEdge2019032811512194,2194,Let journalists do their job without fear of violence — Gobind,TheEdge,28/3/2019 11:51,https://www.klsescreener.com/v2/news/view/509035/let-journalists-do-their-job-without-fear-of-violence-gobind
TheEdge2019032811560127,127,Aerospace venture seen as a game changer for JHM,TheEdge,28/3/2019 11:56,https://www.klsescreener.com/v2/news/view/509041/aerospace-venture-seen-as-a-game-changer-for-jhm
TheEdge2019032811567247,7247,SCGM expected to increase F&B packaging sales,TheEdge,28/3/2019 11:56,https://www.klsescreener.com/v2/news/view/509039/scgm-expected-to-increase-f-b-packaging-sales
TheEdge2019032811595167,5167,BAuto seen to build competitive advantage in the SUV market,TheEdge,28/3/2019 11:59,https://www.klsescreener.com/v2/news/view/509051/bauto-seen-to-build-competitive-advantage-in-the-suv-market
TheEdge2019032811595248,5248,BAuto seen to build competitive advantage in the SUV market,TheEdge,28/3/2019 11:59,https://www.klsescreener.com/v2/news/view/509051/bauto-seen-to-build-competitive-advantage-in-the-suv-market
TheEdge2019032811596963,6963,VS Industry optimistic about winning more jobs in FY19,TheEdge,28/3/2019 11:59,https://www.klsescreener.com/v2/news/view/509053/vs-industry-optimistic-about-winning-more-jobs-in-fy19
TheEdge2019032812185016,5016,Stock With Momentum: KIP Real Estate Investment Trust,TheEdge,28/3/2019 12:18,https://www.klsescreener.com/v2/news/view/509063/stock-with-momentum-kip-real-estate-investment-trust
TheEdge2019032812185280,5280,Stock With Momentum: KIP Real Estate Investment Trust,TheEdge,28/3/2019 12:18,https://www.klsescreener.com/v2/news/view/509063/stock-with-momentum-kip-real-estate-investment-trust
TheEdge2019032813125140,5140,Sig Gases Tasco Teck Guan,TheEdge,28/3/2019 13:12,https://www.klsescreener.com/v2/news/view/509087/sig-gases-tasco-teck-guan
TheEdge2019032813125181,5181,Sig Gases Tasco Teck Guan,TheEdge,28/3/2019 13:12,https://www.klsescreener.com/v2/news/view/509087/sig-gases-tasco-teck-guan
TheEdge2019032813127439,7439,Sig Gases Tasco Teck Guan,TheEdge,28/3/2019 13:12,https://www.klsescreener.com/v2/news/view/509087/sig-gases-tasco-teck-guan
TheEdge2019032813222089,2089,KLCI bucks regional trend dips 0.12%,TheEdge,28/3/2019 13:22,https://www.klsescreener.com/v2/news/view/509091/klci-bucks-regional-trend-dips-0-12
TheEdge2019032813223719,3719,KLCI bucks regional trend dips 0.12%,TheEdge,28/3/2019 13:22,https://www.klsescreener.com/v2/news/view/509091/klci-bucks-regional-trend-dips-0-12
TheEdge2019032813224324,4324,KLCI bucks regional trend dips 0.12%,TheEdge,28/3/2019 13:22,https://www.klsescreener.com/v2/news/view/509091/klci-bucks-regional-trend-dips-0-12
TheEdge2019032813225032,5032,KLCI bucks regional trend dips 0.12%,TheEdge,28/3/2019 13:22,https://www.klsescreener.com/v2/news/view/509091/klci-bucks-regional-trend-dips-0-12
TheEdge2019032813225072,5072,KLCI bucks regional trend dips 0.12%,TheEdge,28/3/2019 13:22,https://www.klsescreener.com/v2/news/view/509091/klci-bucks-regional-trend-dips-0-12
TheEdge2019032813225284,5284,KLCI bucks regional trend dips 0.12%,TheEdge,28/3/2019 13:22,https://www.klsescreener.com/v2/news/view/509091/klci-bucks-regional-trend-dips-0-12
TheEdge2019032813227212,7212,KLCI bucks regional trend dips 0.12%,TheEdge,28/3/2019 13:22,https://www.klsescreener.com/v2/news/view/509091/klci-bucks-regional-trend-dips-0-12
TheEdge2019032813227439,7439,KLCI bucks regional trend dips 0.12%,TheEdge,28/3/2019 13:22,https://www.klsescreener.com/v2/news/view/509091/klci-bucks-regional-trend-dips-0-12
TheEdge2019032813229822,9822,KLCI bucks regional trend dips 0.12%,TheEdge,28/3/2019 13:22,https://www.klsescreener.com/v2/news/view/509091/klci-bucks-regional-trend-dips-0-12
TheEdge2019032814000102,102,Off-Market Trades: ConnectCounty Holdings Bhd Tiger Synergy Bhd Securemetric Bhd Bertam Alliance Bhd Marco Holdings Bhd,TheEdge,28/3/2019 14:00,https://www.klsescreener.com/v2/news/view/509099/off-market-trades-connectcounty-holdings-bhd-tiger-synergy-bhd-securemetric-bhd-bertam-alliance-bhd-marco-holdings-bhd
TheEdge2019032814000203,203,Off-Market Trades: ConnectCounty Holdings Bhd Tiger Synergy Bhd Securemetric Bhd Bertam Alliance Bhd Marco Holdings Bhd,TheEdge,28/3/2019 14:00,https://www.klsescreener.com/v2/news/view/509099/off-market-trades-connectcounty-holdings-bhd-tiger-synergy-bhd-securemetric-bhd-bertam-alliance-bhd-marco-holdings-bhd
TheEdge2019032814003514,3514,Off-Market Trades: ConnectCounty Holdings Bhd Tiger Synergy Bhd Securemetric Bhd Bertam Alliance Bhd Marco Holdings Bhd,TheEdge,28/3/2019 14:00,https://www.klsescreener.com/v2/news/view/509099/off-market-trades-connectcounty-holdings-bhd-tiger-synergy-bhd-securemetric-bhd-bertam-alliance-bhd-marco-holdings-bhd
